Local time,Open,High,Low,Close,Volume
22.09.2019 15:00:00.000 GMT-0400,43.208,43.208,43.208,43.208,0
22.09.2019 16:00:00.000 GMT-0400,43.208,43.208,43.208,43.208,0
22.09.2019 17:00:00.000 GMT-0400,43.208,43.208,43.208,43.208,0
22.09.2019 18:00:00.000 GMT-0400,43.208,43.208,43.208,43.208,0
22.09.2019 19:00:00.000 GMT-0400,43.208,43.208,43.208,43.208,0
22.09.2019 20:00:00.000 GMT-0400,43.208,43.208,43.208,43.208,0
22.09.2019 21:00:00.000 GMT-0400,43.208,43.208,43.208,43.208,0
22.09.2019 22:00:00.000 GMT-0400,43.208,43.208,43.208,43.208,0
22.09.2019 23:00:00.000 GMT-0400,43.208,43.208,43.208,43.208,0
23.09.2019 00:00:00.000 GMT-0400,43.208,43.208,43.208,43.208,0
23.09.2019 01:00:00.000 GMT-0400,43.208,43.208,43.208,43.208,0
23.09.2019 02:00:00.000 GMT-0400,43.208,43.208,43.208,43.208,0
23.09.2019 03:00:00.000 GMT-0400,43.208,43.208,43.208,43.208,0
23.09.2019 04:00:00.000 GMT-0400,43.208,43.208,43.208,43.208,0
23.09.2019 05:00:00.000 GMT-0400,43.208,43.208,43.208,43.208,0
23.09.2019 06:00:00.000 GMT-0400,43.208,43.208,43.208,43.208,0
23.09.2019 07:00:00.000 GMT-0400,43.208,43.208,43.208,43.208,0
23.09.2019 08:00:00.000 GMT-0400,43.208,43.208,43.208,43.208,0
23.09.2019 09:00:00.000 GMT-0400,43.218,43.478,42.837,43.258,2.372
23.09.2019 10:00:00.000 GMT-0400,43.268,43.378,42.937,43.318,5.237
23.09.2019 11:00:00.000 GMT-0400,43.317,43.808,43.297,43.788,4.682
23.09.2019 12:00:00.000 GMT-0400,43.787,44.078,43.737,43.918,3.297
23.09.2019 13:00:00.000 GMT-0400,43.918,43.928,43.487,43.637,2.794
23.09.2019 14:00:00.000 GMT-0400,43.638,43.778,43.507,43.727,2.517
23.09.2019 15:00:00.000 GMT-0400,43.728,43.778,43.317,43.387,3.564
23.09.2019 16:00:00.000 GMT-0400,43.387,43.387,43.387,43.387,0
23.09.2019 17:00:00.000 GMT-0400,43.387,43.387,43.387,43.387,0
23.09.2019 18:00:00.000 GMT-0400,43.387,43.387,43.387,43.387,0
23.09.2019 19:00:00.000 GMT-0400,43.387,43.387,43.387,43.387,0
23.09.2019 20:00:00.000 GMT-0400,43.387,43.387,43.387,43.387,0
23.09.2019 21:00:00.000 GMT-0400,43.387,43.387,43.387,43.387,0
23.09.2019 22:00:00.000 GMT-0400,43.387,43.387,43.387,43.387,0
23.09.2019 23:00:00.000 GMT-0400,43.387,43.387,43.387,43.387,0
24.09.2019 00:00:00.000 GMT-0400,43.387,43.387,43.387,43.387,0
24.09.2019 01:00:00.000 GMT-0400,43.387,43.387,43.387,43.387,0
24.09.2019 02:00:00.000 GMT-0400,43.387,43.387,43.387,43.387,0
24.09.2019 03:00:00.000 GMT-0400,43.387,43.387,43.387,43.387,0
24.09.2019 04:00:00.000 GMT-0400,43.387,43.387,43.387,43.387,0
24.09.2019 05:00:00.000 GMT-0400,43.387,43.387,43.387,43.387,0
24.09.2019 06:00:00.000 GMT-0400,43.387,43.387,43.387,43.387,0
24.09.2019 07:00:00.000 GMT-0400,43.387,43.387,43.387,43.387,0
24.09.2019 08:00:00.000 GMT-0400,43.387,43.387,43.387,43.387,0
24.09.2019 09:00:00.000 GMT-0400,43.667,43.738,43.078,43.297,1.536
24.09.2019 10:00:00.000 GMT-0400,43.288,43.328,42.727,42.997,4.569
24.09.2019 11:00:00.000 GMT-0400,43.007,43.008,41.558,41.707,3.337
24.09.2019 12:00:00.000 GMT-0400,41.708,41.878,41.258,41.328,5.072
24.09.2019 13:00:00.000 GMT-0400,41.318,41.558,41.137,41.238,3.926
24.09.2019 14:00:00.000 GMT-0400,41.237,41.617,41.057,41.347,5.813
24.09.2019 15:00:00.000 GMT-0400,41.348,41.408,41.127,41.387,4.109
24.09.2019 16:00:00.000 GMT-0400,41.387,41.387,41.387,41.387,0
24.09.2019 17:00:00.000 GMT-0400,41.387,41.387,41.387,41.387,0
24.09.2019 18:00:00.000 GMT-0400,41.387,41.387,41.387,41.387,0
24.09.2019 19:00:00.000 GMT-0400,41.387,41.387,41.387,41.387,0
24.09.2019 20:00:00.000 GMT-0400,41.387,41.387,41.387,41.387,0
24.09.2019 21:00:00.000 GMT-0400,41.387,41.387,41.387,41.387,0
24.09.2019 22:00:00.000 GMT-0400,41.387,41.387,41.387,41.387,0
24.09.2019 23:00:00.000 GMT-0400,41.387,41.387,41.387,41.387,0
25.09.2019 00:00:00.000 GMT-0400,41.387,41.387,41.387,41.387,0
25.09.2019 01:00:00.000 GMT-0400,41.387,41.387,41.387,41.387,0
25.09.2019 02:00:00.000 GMT-0400,41.387,41.387,41.387,41.387,0
25.09.2019 03:00:00.000 GMT-0400,41.387,41.387,41.387,41.387,0
25.09.2019 04:00:00.000 GMT-0400,41.387,41.387,41.387,41.387,0
25.09.2019 05:00:00.000 GMT-0400,41.387,41.387,41.387,41.387,0
25.09.2019 06:00:00.000 GMT-0400,41.387,41.387,41.387,41.387,0
25.09.2019 07:00:00.000 GMT-0400,41.387,41.387,41.387,41.387,0
25.09.2019 08:00:00.000 GMT-0400,41.387,41.387,41.387,41.387,0
25.09.2019 09:00:00.000 GMT-0400,41.277,42.008,41.258,41.368,1.575
25.09.2019 10:00:00.000 GMT-0400,41.398,41.828,41.167,41.738,5.735
25.09.2019 11:00:00.000 GMT-0400,41.747,42.098,41.747,41.957,4.234
25.09.2019 12:00:00.000 GMT-0400,41.968,42.238,41.917,42.147,3.013
25.09.2019 13:00:00.000 GMT-0400,42.157,42.338,42.157,42.307,2.437
25.09.2019 14:00:00.000 GMT-0400,42.308,42.628,42.277,42.597,2.248
25.09.2019 15:00:00.000 GMT-0400,42.598,42.768,42.487,42.497,2.447
25.09.2019 16:00:00.000 GMT-0400,42.497,42.497,42.497,42.497,0
25.09.2019 17:00:00.000 GMT-0400,42.497,42.497,42.497,42.497,0
25.09.2019 18:00:00.000 GMT-0400,42.497,42.497,42.497,42.497,0
25.09.2019 19:00:00.000 GMT-0400,42.497,42.497,42.497,42.497,0
25.09.2019 20:00:00.000 GMT-0400,42.497,42.497,42.497,42.497,0
25.09.2019 21:00:00.000 GMT-0400,42.497,42.497,42.497,42.497,0
25.09.2019 22:00:00.000 GMT-0400,42.497,42.497,42.497,42.497,0
25.09.2019 23:00:00.000 GMT-0400,42.497,42.497,42.497,42.497,0
26.09.2019 00:00:00.000 GMT-0400,42.497,42.497,42.497,42.497,0
26.09.2019 01:00:00.000 GMT-0400,42.497,42.497,42.497,42.497,0
26.09.2019 02:00:00.000 GMT-0400,42.497,42.497,42.497,42.497,0
26.09.2019 03:00:00.000 GMT-0400,42.497,42.497,42.497,42.497,0
26.09.2019 04:00:00.000 GMT-0400,42.497,42.497,42.497,42.497,0
26.09.2019 05:00:00.000 GMT-0400,42.497,42.497,42.497,42.497,0
26.09.2019 06:00:00.000 GMT-0400,42.497,42.497,42.497,42.497,0
26.09.2019 07:00:00.000 GMT-0400,42.497,42.497,42.497,42.497,0
26.09.2019 08:00:00.000 GMT-0400,42.497,42.497,42.497,42.497,0
26.09.2019 09:00:00.000 GMT-0400,42.148,42.297,41.817,41.937,1.694
26.09.2019 10:00:00.000 GMT-0400,41.947,42.238,41.897,42.058,4.472
26.09.2019 11:00:00.000 GMT-0400,42.057,42.088,41.717,41.858,3.6732
26.09.2019 12:00:00.000 GMT-0400,41.857,42.118,41.778,42.028,3.8655
26.09.2019 13:00:00.000 GMT-0400,42.038,42.288,41.897,42.278,2.6827
26.09.2019 14:00:00.000 GMT-0400,42.287,42.438,42.217,42.237,3.158
26.09.2019 15:00:00.000 GMT-0400,42.237,42.478,42.197,42.417,4.255
26.09.2019 16:00:00.000 GMT-0400,42.417,42.417,42.417,42.417,0
26.09.2019 17:00:00.000 GMT-0400,42.417,42.417,42.417,42.417,0
26.09.2019 18:00:00.000 GMT-0400,42.417,42.417,42.417,42.417,0
26.09.2019 19:00:00.000 GMT-0400,42.417,42.417,42.417,42.417,0
26.09.2019 20:00:00.000 GMT-0400,42.417,42.417,42.417,42.417,0
26.09.2019 21:00:00.000 GMT-0400,42.417,42.417,42.417,42.417,0
26.09.2019 22:00:00.000 GMT-0400,42.417,42.417,42.417,42.417,0
26.09.2019 23:00:00.000 GMT-0400,42.417,42.417,42.417,42.417,0
27.09.2019 00:00:00.000 GMT-0400,42.417,42.417,42.417,42.417,0
27.09.2019 01:00:00.000 GMT-0400,42.417,42.417,42.417,42.417,0
27.09.2019 02:00:00.000 GMT-0400,42.417,42.417,42.417,42.417,0
27.09.2019 03:00:00.000 GMT-0400,42.417,42.417,42.417,42.417,0
27.09.2019 04:00:00.000 GMT-0400,42.417,42.417,42.417,42.417,0
27.09.2019 05:00:00.000 GMT-0400,42.417,42.417,42.417,42.417,0
27.09.2019 06:00:00.000 GMT-0400,42.417,42.417,42.417,42.417,0
27.09.2019 07:00:00.000 GMT-0400,42.417,42.417,42.417,42.417,0
27.09.2019 08:00:00.000 GMT-0400,42.417,42.417,42.417,42.417,0
27.09.2019 09:00:00.000 GMT-0400,42.267,42.648,41.918,41.988,2.277
27.09.2019 10:00:00.000 GMT-0400,41.988,42.338,41.977,42.218,5.5658
27.09.2019 11:00:00.000 GMT-0400,42.228,42.278,41.667,42.008,7.062
27.09.2019 12:00:00.000 GMT-0400,42.008,42.028,41.148,41.158,6.6055
27.09.2019 13:00:00.000 GMT-0400,41.157,41.378,41.107,41.368,4.9295
27.09.2019 14:00:00.000 GMT-0400,41.377,41.388,40.607,40.817,4.8555
27.09.2019 15:00:00.000 GMT-0400,40.818,41.338,40.807,41.327,5.3808
27.09.2019 16:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
27.09.2019 17:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
27.09.2019 18:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
27.09.2019 19:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
27.09.2019 20:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
27.09.2019 21:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
27.09.2019 22:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
27.09.2019 23:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 00:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 01:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 02:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 03:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 04:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 05:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 06:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 07:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 08:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 09:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 10:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 11:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 12:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 13:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 14:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 15:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 16:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 17:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 18:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 19:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 20:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 21:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 22:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
28.09.2019 23:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 00:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 01:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 02:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 03:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 04:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 05:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 06:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 07:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 08:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 09:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 10:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 11:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 12:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 13:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 14:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 15:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 16:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 17:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 18:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 19:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 20:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 21:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 22:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
29.09.2019 23:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
30.09.2019 00:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
30.09.2019 01:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
30.09.2019 02:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
30.09.2019 03:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
30.09.2019 04:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
30.09.2019 05:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
30.09.2019 06:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
30.09.2019 07:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
30.09.2019 08:00:00.000 GMT-0400,41.327,41.327,41.327,41.327,0
30.09.2019 09:00:00.000 GMT-0400,41.168,41.468,41.008,41.348,3.2435
30.09.2019 10:00:00.000 GMT-0400,41.348,41.428,40.798,41.048,7.219
30.09.2019 11:00:00.000 GMT-0400,41.047,41.218,40.947,41.157,5.5685
30.09.2019 12:00:00.000 GMT-0400,41.158,41.278,41.108,41.208,4.0163
30.09.2019 13:00:00.000 GMT-0400,41.207,41.288,41.127,41.278,3.17
30.09.2019 14:00:00.000 GMT-0400,41.277,41.338,41.177,41.188,3.761
30.09.2019 15:00:00.000 GMT-0400,41.187,41.268,41.107,41.178,5.941
30.09.2019 16:00:00.000 GMT-0400,41.178,41.178,41.178,41.178,0
30.09.2019 17:00:00.000 GMT-0400,41.178,41.178,41.178,41.178,0
30.09.2019 18:00:00.000 GMT-0400,41.178,41.178,41.178,41.178,0
30.09.2019 19:00:00.000 GMT-0400,41.178,41.178,41.178,41.178,0
30.09.2019 20:00:00.000 GMT-0400,41.178,41.178,41.178,41.178,0
30.09.2019 21:00:00.000 GMT-0400,41.178,41.178,41.178,41.178,0
30.09.2019 22:00:00.000 GMT-0400,41.178,41.178,41.178,41.178,0
30.09.2019 23:00:00.000 GMT-0400,41.178,41.178,41.178,41.178,0
01.10.2019 00:00:00.000 GMT-0400,41.178,41.178,41.178,41.178,0
01.10.2019 01:00:00.000 GMT-0400,41.178,41.178,41.178,41.178,0
01.10.2019 02:00:00.000 GMT-0400,41.178,41.178,41.178,41.178,0
01.10.2019 03:00:00.000 GMT-0400,41.178,41.178,41.178,41.178,0
01.10.2019 04:00:00.000 GMT-0400,41.178,41.178,41.178,41.178,0
01.10.2019 05:00:00.000 GMT-0400,41.178,41.178,41.178,41.178,0
01.10.2019 06:00:00.000 GMT-0400,41.178,41.178,41.178,41.178,0
01.10.2019 07:00:00.000 GMT-0400,41.178,41.178,41.178,41.178,0
01.10.2019 08:00:00.000 GMT-0400,41.178,41.178,41.178,41.178,0
01.10.2019 09:00:00.000 GMT-0400,41.308,41.548,41.037,41.437,2.7703
01.10.2019 10:00:00.000 GMT-0400,41.418,41.418,40.727,40.748,9.5068
01.10.2019 11:00:00.000 GMT-0400,40.748,40.758,40.327,40.368,7.1582
01.10.2019 12:00:00.000 GMT-0400,40.368,40.548,40.228,40.478,6.5427
01.10.2019 13:00:00.000 GMT-0400,40.468,40.488,40.187,40.188,6.4715
01.10.2019 14:00:00.000 GMT-0400,40.187,40.308,40.167,40.307,5.7455
01.10.2019 15:00:00.000 GMT-0400,40.298,40.328,40.027,40.228,6.5167
01.10.2019 16:00:00.000 GMT-0400,40.228,40.228,40.228,40.228,0
01.10.2019 17:00:00.000 GMT-0400,40.228,40.228,40.228,40.228,0
01.10.2019 18:00:00.000 GMT-0400,40.228,40.228,40.228,40.228,0
01.10.2019 19:00:00.000 GMT-0400,40.228,40.228,40.228,40.228,0
01.10.2019 20:00:00.000 GMT-0400,40.228,40.228,40.228,40.228,0
01.10.2019 21:00:00.000 GMT-0400,40.228,40.228,40.228,40.228,0
01.10.2019 22:00:00.000 GMT-0400,40.228,40.228,40.228,40.228,0
01.10.2019 23:00:00.000 GMT-0400,40.228,40.228,40.228,40.228,0
02.10.2019 00:00:00.000 GMT-0400,40.228,40.228,40.228,40.228,0
02.10.2019 01:00:00.000 GMT-0400,40.228,40.228,40.228,40.228,0
02.10.2019 02:00:00.000 GMT-0400,40.228,40.228,40.228,40.228,0
02.10.2019 03:00:00.000 GMT-0400,40.228,40.228,40.228,40.228,0
02.10.2019 04:00:00.000 GMT-0400,40.228,40.228,40.228,40.228,0
02.10.2019 05:00:00.000 GMT-0400,40.228,40.228,40.228,40.228,0
02.10.2019 06:00:00.000 GMT-0400,40.228,40.228,40.228,40.228,0
02.10.2019 07:00:00.000 GMT-0400,40.228,40.228,40.228,40.228,0
02.10.2019 08:00:00.000 GMT-0400,40.228,40.228,40.228,40.228,0
02.10.2019 09:00:00.000 GMT-0400,39.508,39.987,39.248,39.558,4.0505
02.10.2019 10:00:00.000 GMT-0400,39.557,39.928,39.447,39.628,9.2595
02.10.2019 11:00:00.000 GMT-0400,39.627,39.828,39.537,39.758,8.461
02.10.2019 12:00:00.000 GMT-0400,39.757,39.768,39.368,39.457,6.0252
02.10.2019 13:00:00.000 GMT-0400,39.458,39.578,39.388,39.418,6.0693
02.10.2019 14:00:00.000 GMT-0400,39.418,39.778,39.398,39.758,5.833
02.10.2019 15:00:00.000 GMT-0400,39.757,39.898,39.597,39.698,8.2205
02.10.2019 16:00:00.000 GMT-0400,39.698,39.698,39.698,39.698,0
02.10.2019 17:00:00.000 GMT-0400,39.698,39.698,39.698,39.698,0
02.10.2019 18:00:00.000 GMT-0400,39.698,39.698,39.698,39.698,0
02.10.2019 19:00:00.000 GMT-0400,39.698,39.698,39.698,39.698,0
02.10.2019 20:00:00.000 GMT-0400,39.698,39.698,39.698,39.698,0
02.10.2019 21:00:00.000 GMT-0400,39.698,39.698,39.698,39.698,0
02.10.2019 22:00:00.000 GMT-0400,39.698,39.698,39.698,39.698,0
02.10.2019 23:00:00.000 GMT-0400,39.698,39.698,39.698,39.698,0
03.10.2019 00:00:00.000 GMT-0400,39.698,39.698,39.698,39.698,0
03.10.2019 01:00:00.000 GMT-0400,39.698,39.698,39.698,39.698,0
03.10.2019 02:00:00.000 GMT-0400,39.698,39.698,39.698,39.698,0
03.10.2019 03:00:00.000 GMT-0400,39.698,39.698,39.698,39.698,0
03.10.2019 04:00:00.000 GMT-0400,39.698,39.698,39.698,39.698,0
03.10.2019 05:00:00.000 GMT-0400,39.698,39.698,39.698,39.698,0
03.10.2019 06:00:00.000 GMT-0400,39.698,39.698,39.698,39.698,0
03.10.2019 07:00:00.000 GMT-0400,39.698,39.698,39.698,39.698,0
03.10.2019 08:00:00.000 GMT-0400,39.698,39.698,39.698,39.698,0
03.10.2019 09:00:00.000 GMT-0400,39.408,39.718,39.287,39.627,3.6997
03.10.2019 10:00:00.000 GMT-0400,39.628,39.628,38.558,39.278,10.6222
03.10.2019 11:00:00.000 GMT-0400,39.278,39.878,39.247,39.798,8.8767
03.10.2019 12:00:00.000 GMT-0400,39.798,39.918,39.607,39.848,6.604
03.10.2019 13:00:00.000 GMT-0400,39.857,40.108,39.748,40.028,5.1033
03.10.2019 14:00:00.000 GMT-0400,40.038,40.148,39.937,39.978,5.084
03.10.2019 15:00:00.000 GMT-0400,39.978,40.128,39.887,40.027,6.297
03.10.2019 16:00:00.000 GMT-0400,40.027,40.027,40.027,40.027,0
03.10.2019 17:00:00.000 GMT-0400,40.027,40.027,40.027,40.027,0
03.10.2019 18:00:00.000 GMT-0400,40.027,40.027,40.027,40.027,0
03.10.2019 19:00:00.000 GMT-0400,40.027,40.027,40.027,40.027,0
03.10.2019 20:00:00.000 GMT-0400,40.027,40.027,40.027,40.027,0
03.10.2019 21:00:00.000 GMT-0400,40.027,40.027,40.027,40.027,0
03.10.2019 22:00:00.000 GMT-0400,40.027,40.027,40.027,40.027,0
03.10.2019 23:00:00.000 GMT-0400,40.027,40.027,40.027,40.027,0
04.10.2019 00:00:00.000 GMT-0400,40.027,40.027,40.027,40.027,0
04.10.2019 01:00:00.000 GMT-0400,40.027,40.027,40.027,40.027,0
04.10.2019 02:00:00.000 GMT-0400,40.027,40.027,40.027,40.027,0
04.10.2019 03:00:00.000 GMT-0400,40.027,40.027,40.027,40.027,0
04.10.2019 04:00:00.000 GMT-0400,40.027,40.027,40.027,40.027,0
04.10.2019 05:00:00.000 GMT-0400,40.027,40.027,40.027,40.027,0
04.10.2019 06:00:00.000 GMT-0400,40.027,40.027,40.027,40.027,0
04.10.2019 07:00:00.000 GMT-0400,40.027,40.027,40.027,40.027,0
04.10.2019 08:00:00.000 GMT-0400,40.027,40.027,40.027,40.027,0
04.10.2019 09:00:00.000 GMT-0400,39.938,40.578,39.857,40.288,3.9523
04.10.2019 10:00:00.000 GMT-0400,40.298,40.358,39.817,39.937,7.8005
04.10.2019 11:00:00.000 GMT-0400,39.938,40.188,39.887,40.088,6.338
04.10.2019 12:00:00.000 GMT-0400,40.098,40.178,40.007,40.018,4.0435
04.10.2019 13:00:00.000 GMT-0400,40.017,40.178,39.997,40.178,3.006
04.10.2019 14:00:00.000 GMT-0400,40.178,40.398,40.137,40.387,3.2535
04.10.2019 15:00:00.000 GMT-0400,40.388,40.438,40.307,40.338,4.4125
04.10.2019 16:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
04.10.2019 17:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
04.10.2019 18:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
04.10.2019 19:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
04.10.2019 20:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
04.10.2019 21:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
04.10.2019 22:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
04.10.2019 23:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 00:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 01:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 02:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 03:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 04:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 05:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 06:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 07:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 08:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 09:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 10:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 11:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 12:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 13:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 14:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 15:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 16:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 17:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 18:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 19:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 20:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 21:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 22:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
05.10.2019 23:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 00:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 01:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 02:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 03:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 04:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 05:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 06:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 07:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 08:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 09:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 10:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 11:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 12:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 13:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 14:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 15:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 16:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 17:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 18:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 19:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 20:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 21:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 22:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
06.10.2019 23:00:00.000 GMT-0400,40.338,40.338,40.338,40.338,0
